subject_id,title,year,rating,votes,directors,genres,durations,countries,reviews
36687720,隔壁房间 The Room Next Door,2024,7.8,36976,佩德罗·阿莫多瓦,剧情,107分钟,西班牙 / 美国 / 法国语言:英语上映日期:2024-09-02(威尼斯电影节)/2024-10-18(西班牙)/2024-12-20(美国)片长:107分钟又名:隔壁的房间(台) / 邻人之爱IMDb:tt29439114,"配色十级艺术，绝美画面，经常为两位的脸和穿搭而窒息。出来后和朋友聊，觉得可能是纽约太商品化的原因，我看着她家的天际线、艺术品、书、她租的房子，我脑子里只会去想资产价值，上产者的生命痛苦突然就显得很虚浮了。疾病、痛苦、亲情、寂寞，又有多少人的死亡比这复杂和绝望多得多。 | 没有超过阿莫多瓦的舒适区。1.觉得阿莫多瓦从平行母亲开始，就开始尝试一种“女性重新讲述男性故事”的尝试，在平行母亲里是女儿找父亲，在这个故事里则更直白：“战争是男人的事”，但男人集体失语，因此只能由女人讲述或转述。2.在他的女儿国里，蒂尔达和摩尔的双重镜像绝美，母亲也只能藉由女儿还魂。3.多重引用，致敬，阿莫多瓦还在捍卫欧洲艺术电影最后的尊严。4.我感觉阿莫多瓦在嘲弄近年的左翼政治，“take it easy” 5.一星情感分，三年后再次参加阿莫多瓦电影的首映。蒂尔达临终前的造型像极了我躺在病床上的奶奶。 | 期待拉满也不会失望。死亡的阴霾被色彩、光线与气味，植物、家具与老电影反复驱散，又很快在可视化的身体疼痛与心理焦灼中聚拢，连带着对旧日时光的悔恨，浸入近乎解脱的临终状态。大概是语言体系的变化，对话更轻柔更富试探性，反应的节奏也多了一层困惑，不再如前作果断。围绕死亡展开的宣示、恳求、预告、排演、审问与欺骗，每一幕都令人屏息凝神。斯文顿饰演的女儿的出现，实现了绝佳的超验效果，阴霾终被阳光驱散，一生如此漫长，生死不过一念之间，越来越富有东方禅意的阿莫多瓦。 | 我一向是不太喜欢这种长文本室内戏的，太招困了，但这个是真好，像是散文。我记得我刚接触编剧行业时，我的老师建议我寻找灵感的方式，是找一家咖啡馆坐一整天，观察路人，揣测他们为什么那样穿着，会说什么，他们的职业，正在经历什么等等。而这部电影对于作为观众的我而言，就像是在一家咖啡馆里窥探一场私人的生活和对话。
当然，客观的说，对于阿莫多瓦本人而言该作在他的导演生涯实在算不上特别的作品，但是今年的主竞赛而言属于上乘之作 | 故事其实是可以的，但还是建议阿莫多瓦不要再勇闯英语圈了尽快回西班牙拍电影。"
1302369,活色生香 Carne trémula,1997,7.6,28635,佩德罗·阿莫多瓦,剧情 / 爱情 / 惊悚 / 情色,103 分钟,西班牙 / 法国语言:西班牙语 / 意大利语 / 保加利亚语上映日期:1997-10-29片长:103 分钟又名:颤抖的欲望(台) / 活着的肉体 / Trembling Flesh / Live FleshIMDb:tt0118819,他和她互相折磨，她偷情，他暴力，哪一种带来的伤害更痛。他爱她，在他朝自己开枪的那一刻，能死在一起他觉得特别幸福吧。维克多让我明白，男人所谓的爱情常常是青春期欲望得不到满足，造成的缺憾，是真的爱还是想证明“我是男人”呢？艾琳娜呢？从未这样淋漓尽致地享受性爱，就以为是爱情吗？ | 整个故事就像一个关于性的大寓言，三个男人分别代表了不同程度的性能力，老警察基本算是无能，大卫从有能到无能，维克多就是旺盛的性能力的代表。于是女人们最终都选择了维克多，甚至不惜以死的代价。而两次出生都颇有意味，尤其是第二次，维克多的孩子的诞生更多表达了只有不息的性能力才使人类得以延续。 | 6.5分。看了10分钟后觉得：“KAO，这别又是科莫多瓦那老神经病拍的玩意儿吧？？” 半小时不到就彻底明白，一下子又着了他的道了。男主真是好开心，打残人一条腿六年出来还抢了人老婆，性能力不够还有人免费上门培训，这种好事果然只有西班牙才有吧？？ | 以卖春为端，以新生为末，串起三个男子不同的人生轨迹，讲性和人类的发展历程，和西班牙的社会面貌结合起来更加生动，而后来衍生出Hable con ella更加宏大的话题，可谓是阿莫多瓦一部承前启后的作品 | 切镜处，利索地省去了多余的台词，4对男女的情感虽复杂，电影却一点不显拖沓。依然是阿尔莫多瓦式的明艳色彩。依然是阿尔莫多瓦式的头尾缝合，一点点的政治味精，更入味。放慢的震颤的臀部仿佛是把弗朗明哥舞的激情无限拉长，深得我心！“我就是这样，一生都在像蠕虫似的想接近你。”
1294315,捆着我，绑着我 ¡Átame!,1989,7.4,29644,佩德罗·阿莫多瓦,剧情 / 喜剧 / 爱情 / 情色 / 犯罪,101分钟,西班牙语言:西班牙语上映日期:1989-12-12(西班牙)片长:101分钟又名:捆着我，困着我(港/台) / Tie Me Up ! Tie Me Down !IMDb:tt0101026,斯德哥尔摩爱情小段子，主要是班德拉斯长的好看，换一个卡西莫多试试 | 要说玛利亚为什么会爱上他，有短评归结于里奇的颜值，也有人以斯德哥尔摩作为总结，实际上我以为，真正转折点的发生是在对受伤段落的处理，类似于苦肉计，激发了她的母性关怀，作为粗人的绑架者没想到“意外的受伤”反而因祸得福，最终得到了玛利亚的爱。但这确实是很实际的一种处理，也是他得爱的主因 | 安东尼奥那对纯情的眸子啊。那个眼睫毛的阴影啊。那个凶相毕露的小表情啊。 | 这是一部从女性主义出发的影片，女性在社会生活中的被动地位在这部影片里得到了充分体现 | 片中所有的段落都是点到为止，干净利落不拖沓，结尾的happy ending似乎是太过于理想化，但这也正是在告诉人们，这是部电影。
26296258,胡丽叶塔 Julieta,2016,7.5,19951,佩德罗·阿莫多瓦,剧情 / 爱情 / 悬疑,99分钟,西班牙语言:西班牙语上映日期:2016-04-08(西班牙)/2016-05-17(戛纳电影节)片长:99分钟又名:胡莉糊涛(港) / 沉默茱丽叶(台) / 无声无息 / 朱丽叶的悲伤夜 / SilencioIMDb:tt4326444,世代皆因宠溺下一代，而去疏远上一代。总有一个人，会让你疏远另一个人。但只有经历过失去的滋味，才能知晓这种“疏远”的伤痛。 | 爱人是雪地上奔跑的麋鹿，在不经意的时刻闯入生活；父母是寄放的行李，放不下却也带不走；女儿则是每年生日扔进垃圾桶里的蛋糕，浓烈诱人却终究不属于她。时间在胡丽叶塔的容貌上留下印记，生活冷酷绝情地赐给她毕生孤苦。负疚感折磨生者，母女都无法过好彼此人生。而她们终将浑然一体，如同水溶于水。 | 新世纪仍然执着于“讲故事”的大导演是下面几位：阿莫多瓦、诺兰、达内兄弟和法哈蒂。 | “没有经历过失去的人，无从知道这种伤痛。”只见新人笑，不见旧人哭，这部电影拍的就是哭泣的旧人。 | 回归熟稔题材，格外得心应手，色彩明艳碧丽如雨后晴空，室内装置美术满分；故事极为顺畅，但在阿莫多瓦作品中只能算中规中矩，并无惊喜，收口也略仓促；火车上惊鸿一瞥的鹿，满怀心事的自杀者，中意这种灵光一现。
35123985,平行母亲 Madres paralelas,2021,7.2,17977,佩德罗·阿莫多瓦,剧情,123分钟,西班牙 / 法国语言:西班牙语上映日期:2021-09-01(威尼斯电影节)/2021-09-10(西班牙)片长:123分钟又名:谁和谁共母(港) / Parallel MothersIMDb:tt12618926,奇情的部分一贯好看，但是有关西班牙历史创伤的暗线并没有很好的与之相互文，导致割裂感较重 | 作为情节剧狗血拉满却没有半分悬念，你猜是啥就是啥。作为艺术电影没有一处印象深刻的调度，没有一句值得回味的台词。所有场景都广告片般整洁，软硬广植入几乎跟他善用的浓艳颜色一样戳眼。全片最有生活气息的空间是女主的电脑桌面。平行的不止母亲，更有挖骨寻根的历史创伤叙事。两条线笨拙的黏连方式及可信度，就像那个注定要挖出的拨浪鼓，果然以最醒目的方式，放在了埋得并不深这么多年村民却没发现的朽骨旁。多年不看阿莫多瓦，原来已是拍广告片、电视剧的水平。 | 结尾突如其来拔高到历史观真是让人猝不及防，不如1818黄金眼到底，两个妈妈手牵手去起诉医院。 | 簡介寫得也太保留了，導致看的時候瞳孔地震 | 阿尔莫多瓦大概是到了想怎么拍就怎么拍的阶段了吧，片子的内容太杂了，有堆砌的感觉。他的故事和弗朗哥时期相应的点正是以母亲为焦点的生生死死，借助如今的故事来讲述特定年代的女性史，平行母亲也就是这个意思了。包括孩子抱错了这条主要线索，也是影射Franquismo时期对Republicana的产妇们的真实行为。如果聚焦在这里让二者更为契合，那绝对是个很牛逼的片子。但是在故事的讲述中加入了太多的元素冲散了历史这一点（通过结尾那句话我猜测导演也是想在这里多着墨的）。简单来说，导演一如既往的着眼于女性情绪，然而又想碰沉重的历史话题，结果就是导致片子很断裂。
2059321,破碎的拥抱 Los abrazos rotos,2009,7.4,18673,佩德罗·阿莫多瓦,剧情 / 爱情 / 惊悚,127分钟,西班牙语言:西班牙语 / 英语上映日期:2009-03-18(西班牙)片长:127分钟又名:情妇的情夫(港) / Broken Embraces / 破碎拥抱IMDb:tt0913425,"“我想听听让娜莫罗的声音”，这句话真感人 | 1，说融入好莱坞黑色电影元素，应该是指回忆那一段中的一些取景构图、摄像机位及剪辑方式。特别是从楼上离家，摔下楼梯到进医院那一段。整个色调也有变化。
2，戏中戏的套层结构挺，特别是在戏中戏中戏仿那段从楼梯推下的情节。
3，回忆+戏中戏，阿莫多瓦的叙事能力确实强
4，色彩的运用，红色 | 虽然不是阿莫多瓦的粉，不过还是被吸引住了 | 好像就是从这部开始吧，阿莫多瓦变得奇情大于真情。画面中热烈的颜色还在，佩内洛普克鲁兹也美艳不可方物，可是人物之间已经没了该有的情感，连音乐都不照着以前那样走心了。总体就像是他急着要把故事讲完似的。 | 这中文字幕翻译，POLO都变成了柱子，人家父亲还活着，字幕就给弄成死亡了，其他的就更不用说了。再等等好版本吧。"
1300951,欲望法则 La ley del deseo,1987,8.2,11990,佩德罗·阿莫多瓦,剧情 / 爱情 / 同性,102 分钟,西班牙语言:西班牙语上映日期:1987-03-05片长:102 分钟又名:欲望之规条(港) / 欲望规则 / 欲望的法则 / Law of DesireIMDb:tt0093412,为欲而生，为爱而死。最懂女性的阿莫多瓦，却拍出了荡气回肠的阳刚之爱。罗兰·巴特说：“我会竭尽全力，赠予那会使你窒息的东西。” 说的就是这样毁灭一切的爱情。PS阿莫多瓦的电影真的很像毕加索的绘画，明艳怪诞，有着内容挣脱形式的奇趣～ | 现在看阿莫多瓦，终究失去最初观感，虽仍被这病态的激情、畸形的关系触动，毕竟时间在不停向前；“我们如此孤独，时过境迁，我仍深爱着你。你是否还能找到这样的爱？像我对你这样纯洁的爱”这个注定要出现并消失毁灭的人，真是命运里一道无法泯灭的伤痕。 | 前面略狗血，但结尾简直赞爆了，就是喜欢这种阿修罗王式的疯子！电影展现了拉美西葡人士的幸福生活：一见钟情，二见打炮，三见动真心，四见短兵相接。。。与之相比，我踌躇了一年，也没敢给男神留言。。。 | 只为拥有你一小时。谁能责怪偏执狂的爱。 | 爱从不需要有迹可循的，欲望没有法则。
1300953,情迷高跟鞋 Tacones lejanos,1991,7.8,12463,佩德罗·阿莫多瓦,剧情 / 喜剧 / 爱情,112 分钟,西班牙 / 法国语言:西班牙语上映日期:1991-10-25片长:112 分钟又名:High Heels / 高跟鞋IMDb:tt0103030,每次看阿尔莫多瓦总能勾起学西班牙语的念头。 | C / 观感神奇，明明各方面都欠了点，但却愈发有大师气象，一种对各种“杂质”段落的自信整合？ | 惊喜，饱含激情与热泪。 | 真是临场发挥般的叙事，讲到哪儿算哪儿的风格格外阿莫多瓦。一人分饰三角，活在母亲阴影下的女儿，故事永远那么离奇。然而半地下室的窗前走过的高跟鞋将世代不变，那是人们对于自己憧憬之物的仰望，是一切欲望的根源。 | 唯一一位会让我因为他而选择去看片的导演。我太爱阿尔莫多瓦镜头下的女性，人物塑造和故事构建都足够饱满。坂本龙一的原声也出彩，片中那曲Año de Amor很有演歌的风韵在。
1300952,"崩溃边缘的女人 Mujeres al borde de un ataque de ""nervios""",1988,7.8,9785,佩德罗·阿莫多瓦,剧情 / 喜剧,88分钟,西班牙语言:西班牙语上映日期:1988-11-11片长:88分钟又名:女为悦己者狂(港) / 濒临崩溃边缘的女人(台) / 精神濒临崩溃的女人 / Women on the Verge of a Nervous BreakdownIMDb:tt0095675,5。女主角品味排行榜：1、阿莫多瓦；2、法斯宾德；3、待定 | 阿莫多瓦的女性群像谱，关于情殇引致的焦虑与崩溃，或执著癫狂，或回归自我。1.多类型混融，一如片首拼贴画credits，情节剧和神经喜剧交织，大部情节发生在公寓中，契如舞台话剧，高潮时又兀自转为追车动作片。2.色彩艳丽浓郁，热烈的红与静谧的蓝贯穿始终。3.开篇时空跳跃蒙太奇妙绝，既指涉主角职业（[荒漠怪客]配音），又与主线互文，展露出男性的花心与自恋情结；以银幕倒计时与多个滴答闹钟凸显女主焦虑不安。4.不少镜像反照（旋转猫眼、碎玻璃、虚实难辨的大镜子段落），似承继自塞克与法斯宾德。5.女主对邻家的窥视，反向致敬[后窗]。6.演杀手母亲的女主洗血衣的洗衣粉广告。7.将车内布置得周全如家、酷似导演的出租司机—跟踪：“我以为这只会在电影中出现。” 8.烧床，番茄汁下药，两摔电话，掷出窗外。9.在安眠春梦中脱离处女。（9.0/10） | 由本片开始，阿莫多瓦在女性题材中找到了自己的电影灵魂 | 洗衣粉广告和跳楼换取注意这类小细节让人印象深刻，导演的故事切入点很细腻。 | 她可以喝下安眠药勾兑的蔬菜汁，把床铺烧出大洞，劫持哈雷摩托车手。崩溃边缘的女人，比要炸飞机的什叶派还恐怖。可是女人并不危险，她不过是想接到那通电话。喧闹的一夜过后，她踩上红色高跟鞋，像个胜利的女王小心躲过玻璃碎渣。可是爱情里哪有胜仗，养了成双对的动物，还是拯救不了无法成对的我们。
35874004,奇怪的生活方式 Extraña forma de vida,2023,6.5,6155,佩德罗·阿莫多瓦,剧情 / 短片 / 西部,31分钟,西班牙 / 法国语言:西班牙语 / 英语上映日期:2023-05-17(戛纳电影节)/2023-05-26(西班牙)/2023-10-04(美国)片长:31分钟又名:Strange Way of Life / 滚滚雄尘往日情(港) / 断背荒漠情(台)IMDb:tt13055264,你俩该演的戏份为什么要青年组来完成 | 圣罗兰加长广告，作为故事短得意犹未尽。得亏阿莫多瓦没拍“断背山”，不然XXOO镜头不给删光了才怪... | 我愛你 我打你一槍是為了照顧你 跟你表白 想和你變老 想保護你 我天 這故事太almodovar了 | SummerIFF2023 No.5 @ HKAC｜如果去掉广告片微妙感+换旧坞西部片熟脸卡司再做成长片我会比较想看。最喜欢的部分是开头的对嘴型唱歌部分，这甚至都比后面的同性戏更queer（BTW我更想看警长这种脾气又臭又硬的角色btm lol | 只会是玩耍之作，短片的体量但并不具有短片的精神，它本质上还是一个半途而废了的长片草稿，基本上只有三场核心戏，大量靠对话补充的画外情节遭遇的也不是叙事学的省略效果，而是简单的遗憾降级，不过还是有二三镜头能显示导演的精炼技艺，比如仰摄乳牛皮喷射的红酒，比如从床脚处缓缓向斜上游走又戛然而止的欲望镜头，依旧喜欢阿莫多瓦的“活色生香”。
1300954,我的秘密之花 La flor de mi secreto,1995,7.8,5353,佩德罗·阿莫多瓦,剧情,103分钟,西班牙 / 法国语言:西班牙语 / 法语上映日期:1995-09-22(西班牙)片长:103分钟又名:爱火花(港) / 窗边上的玫瑰(台) / 我的神秘之花 / 窗边的玫瑰 / 爱·火·花 / The Flower of My SecretIMDb:tt0113083,B＋ / 狗血故事与镜头形式感、人物的细腻情绪、叙事节奏共同作用得比较相得益彰的一部。大概从未有人像阿莫多瓦这样在单部作品中棱镜一般地折射出爱情如此丰富的面向，是战争，是逃避，是谎言，是舞蹈，是光影，是任何“无害却突如其来的疯狂”。 | 阿莫多瓦真是女人做的，恬噪敏感自我美丽，所有女性角色都特好，姐姐妹妹母亲闺蜜，希望为那些没有铃铛的母牛找到幸福。资料馆胶片。 | “秘密之花”象征了人的两面性，那自认深刻得足以拿来示人的一面，不一定能带你找到理想的生活，而越是想要掩饰的另一面，说不定正可以和幸福接轨。每个人都会在自身的两面性上左右互搏，有人遍体鳞伤，有人乐在其中。本片的角色身份、对白等设置把故事装饰得十足文艺范儿，但故事的身段并不十分高贵。 | 这样的情节，这样的人物，这样的关系，相似的电影一抓一大把，但世界上只有一个阿莫多瓦，也只有他能敷演出那些独一无二的细节、氛围与情感，于是这样的电影也只属于阿莫多瓦。这才是作为一位导演最牛逼的地方。 | 翻看阿莫多瓦所有电影海报，万变不离女人、色彩艳俗绚烂、画风癫狂怪诞、诉求直观强烈，就差刻上大写加粗的欲望！欲望！本片几乎可以算他创作生涯的转折点，从早期的窥淫、奇情畸恋，转向克制而写实的情感安抚，形形色色的女人自然是熨帖良药。阿莫多瓦证明自己不跨越禁忌围墙依旧诱人。
1303364,资产阶级的审慎魅力 Le Charme discret de la bourgeoisie,1972,8.2,45095,路易斯·布努埃尔,剧情 / 喜剧 / 奇幻,102分钟,法国 / 意大利 / 西班牙语言:法语 / 西班牙语 / 拉丁语上映日期:1972-09-15片长:102分钟又名:中产阶级拘谨的魅力(港/台) / 中产阶级的审慎魅力 / 中产阶级的诱惑 / 资产阶级隐秘的魅力 / 资产阶级的魅力 / The Discreet Charm of the BourgeoisieIMDb:tt0068361,"布努埃尔代表作，1973奥斯卡最佳外语片。1.对资产阶级虚伪虚荣虚空贪婪的讽刺力度比肩[游戏规则][甜蜜生活]。2.吃不成的晚宴与永远在路上的6人。3.超现实与梦中梦无缝拼贴,听鬼弑父,主教园丁,餐宴舞台,毛派美女暗杀者,警长游魂,死者之国无人大街,桌下偷肉被杀。4.以飞机打字噪音掩盖谈话。（9.5/10） | 不光饭永远吃不上，觉也没有睡好过。寝食难安，做梦也要努力保持光鲜。所有梦境都来自男性，女性只是穿着金钱的附属品。 | 我刚开始对电影感兴趣的时候，这部片子就让我兴奋地叫出来：“电影居然可以这样拍。”现在再看一遍，依然如此。 | 虽然看不懂，但是好看。虽然除了吃饭就是做梦但是我喜欢这种叙事手段。 | 有点臆想、有点意识流，总之不是正常的故事片。打喜剧奇幻标签的可以去狗带了！看到有这么多捧臭脚的、解读的，就知道又是一出经典高逼格文艺片了，专供文艺逼们。幸年久所知人不多。之所以给两星，是因为还没什么怪诞特能装或冗烦的情节，镜头也干净和暖，权当看家庭生活的素材，看个70年代法国风貌。"
1298962,一条安达鲁狗 Un chien andalou,1929,8.2,53717,路易斯·布努埃尔,短片 / 奇幻,16分钟,法国语言:法语上映日期:1929-06-06(法国)片长:16分钟又名:一条安德鲁犬(港) / 安达鲁之犬(台) / 安达卢西亚之犬 / 一条叫安达鲁的狗 / An Andalusian DogIMDb:tt0020530,神经病流、撒癔症流、犯恶心流三大门派的开山鼻祖。 | 被瓦格纳的配乐分神了。 | 超现实主义电影的鼻祖，剧本由达利和布努埃尔的两个梦境改编而成。看不懂是正常的，无论用弗洛伊德理论还是电影语言分析，都不可能完全达到所谓的真相，因为此片展示的正是非理性的、潜意识与梦境的世界。切割眼球与云遮月的蒙太奇、蚂蚁从掌心破洞中爬出是两大经典段落，对后世影响极大。（8.5/10） | 不知所云的梦魇式默片，象征手法，镜头切换，这些技术用的太他妈好了，一开头的割眼睛，还真把我震了一下，29年的技术啊。布努埃尔真是无敌了。 | 俨然已经是不看此片不算电影人的地步
1301649,白日美人 Belle de jour,1967,7.5,42245,路易斯·布努埃尔,剧情 / 情色,101 分钟,法国 / 意大利语言:法语 / 西班牙语上映日期:1967-05-24(法国)片长:101 分钟又名:青楼红杏(港) / 青楼怨妇(台) / 白昼美人 / 昼颜 / Beauty of the DayIMDb:tt0061395,中产阶级就是闲的 | 一百分钟传达一个精神：犯贱。能够想象六十年代拍一个性虐待主题的片子是多么前卫突破的事情。当然不只是S&M，是整个中产阶级的犯贱。 | 白到底是谁？又是美人、又是焰火、又是梦想家的，这么厉害 | 通篇都是一个女人通过梦境与现实调理本我冲突的欲望，在丈夫瘫痪情人毙命后，这位可敬的女性居然达到了欲望平衡的一个高点：自你出事后，我没有做过梦。这是抽身障碍被清除和旧有象征被摧毁所达成的。但这种平衡最终在丈夫知晓真相后被打破，新的梦境方向产生了逆转——对旧有生活的回归。【9↑】 | 关于中产阶级的无聊与欲望，点石成金的改编，回忆与梦境与现实穿插，一切好像有理有据又似幻似真。铃声象征欲望的召唤，最后并没有消失，而是变得更强烈，悲哀的结局才是真实的，善用隐喻的布努埃尔已经在街旁放了一张轮椅，做了铺垫。
1297188,自由的幻影 Le fantôme de la liberté,1974,8.5,19779,路易斯·布努埃尔,剧情 / 喜剧,104分钟,法国 / 意大利语言:法语上映日期:1974-09-11(法国)片长:104分钟又名:自由的魅影 / The Phantom of Liberty / The Specter of FreedomIMDb:tt0071487,世界是这样终结的——不是嘭的一响，而是嘘的一声——艾略特《空心人》 | 东西街南北走，出门看见人咬狗。 | 布努埃尔倒数第二作，不如[资产阶级的审慎魅力]那般自由灵动，但讽刺力度足够。1.逆转常识、制度与习俗，将颠倒逻辑推演到了极致，一如石像打人，尸身不腐，风光名胜照片被看作淫秽图像，混乱梦境呈现为定时醒来所见的现实场景，集体坐便聚会vs单人厕所用餐，健康=癌症，孩子至终在场却被追查探问失踪案，无差别射杀者得到无罪释放的死刑判决，还有对动物的镇·压行动（坦克搜猎狐狸，动物园枪炮与鸵鸟）。2.旅店乱性&隐秘欲望与裸女妹妹弹琴+墓地探访同质于[白日美人]，不断被打断、永远完不成的上课与读信似[泯灭天使][资产阶级的审慎魅力]变奏。3.由每段末尾登场或偶入的次要人物转换视角，引出下一故事，串联接力，结构精妙。4.多次以擦鞋作为转场，既有老布标签式的“恋足”风味，又扣合“肮脏-洁净”的二项对立式。（8.5/10） | 戈雅、鸵鸟、裸体、马桶、姐姐、陵墓、狂想曲 气质真性感啊这还真是主要靠天赋 各种fetish 祖孙不伦那段视点真是微妙到精彩 布努埃尔对人类充满讥讽 贯穿始终的是意志并不受自己掌控的无力感与乃至毁灭气息 太多事都已提前注定 偶然性和想象力才维持住了人类的自由 | 在人类文明所开创的疆域里，种种约定俗成的塑形僵化彻底折断了飞翔的翅膀，梦想中的自由早已被维系社会存在的框框异化。我们不过是低飞的公鸡和逃避的鸵鸟，充其量能冒出一两句抱怨：我真的受不了对称了！【9↑】
1303071,朦胧的欲望 Cet obscur objet du désir,1977,8.1,13453,路易斯·布努埃尔,剧情 / 喜剧 / 爱情,103分钟,法国 / 西班牙语言:法语 / 西班牙语上映日期:1977-08-17片长:103分钟又名:欲望的隐晦目的 / That Obscure Object of DesireIMDb:tt0075824,1.男人的爱情就是占有和性，女人的爱情就是怀疑与不安；2.分分合合，爱情就是一场战争，一触即发，一声爆炸。 | 尼玛还真的是不同人演的，我说怎么女主看上去老是不一样呢。。。 | 玩弄男人的女人確實很聰明，是對父權最大的羞辱，可是這樣的女性形象卻依舊是負面的。節奏拖沓，但有幾處反常規和超現實主義確實耐人尋味，還有無處不在的恐怖活動，其實兩性關係的本質就是危險恐怖的。PS.我臉盲么，完全分不清飾演女主角的兩位演員，在我看來分明就是同一位。。 | 聪明女人永远用不完对付男人的办法 | 两个演员饰演的同一个角色，一个法式冷艳一个西式的浓烈啊，换来换去还真有点女人心海底针的意思。不过两个人都太贱了是真的。。
1303557,维莉蒂安娜 Viridiana,1961,8.6,8534,路易斯·布努埃尔,剧情,91分钟,西班牙 / 墨西哥语言:西班牙语上映日期:1961-05-17(戛纳电影节)片长:91分钟又名:华丽迪安娜(港) / 薇丽狄雅娜(台) / 比丽迪亚娜 / 庇丽迪亚娜 / 比里迪亚娜IMDb:tt0055601,"第一，剧本很好，但在开头的大部分感到导演的白键太多，使得镜语过于死板，不流畅。第二，弱者并不是没有欲望与仇恨，只是他们没能力实现。所以卡夫卡说 ：“在一定意义上来讲，善是一种罪恶”而这部片无疑是个完美的注释。第三，看到后半部突然明白为什么导演这样控制节奏了，因为他是布努艾尔，不是伯格曼。第四 “所有的猫在夜里都是黑色的，所有的罪在白天都是光明的。”第五 我太受刺激了！！！！！ | 布努埃尔总像是在肆意毁坏他自己也心痛、心爱的东西，最后留下一个冷冷的、极其物质主义的残骸，那不像是嘲讽，而是精疲力尽后堕入平庸。 | Buñuel最顯著的風範，看來在於一貫形式上的簡潔凝練(或許有時精致過頭)，包括所有不着痕跡的腳部特寫，對任一檔曖昧關係的淺嘗輒止，甚至Viridiana削蘋果的小場面也決不肯浪費筆墨...看Buñuel的電影總能夠感覺到受尊重，因爲他從不把觀衆當成傻瓜.. | 8/10。资产阶级维持礼仪和风度的宴席成为讽刺宗教的重要设置，维莉蒂安娜收容的群氓阶级集七宗罪之大成，他们围坐在餐桌边用餐的场景，其肢体形态和所处位置都类似名画《最后的晚餐》，如耶稣般坐在中心的竟是一名瞎子，扮演圣母的流浪汉穿着婚纱从怀里掏出鸽羽乱扔一地。维莉蒂安娜像圣洁的羔羊（耶稣），给自己灌输许多教义却没有根治人性卑劣的能力，她在梦游状态下烧毁了象征世俗享乐的线团，将代表忏悔和死亡的壁炉灰撒到床上，这个举动证实了天主神圣的表象仅停留在精神幻觉的层面，叔叔的自杀推动了维莉蒂安娜去解决现实的罪恶，但得到施舍的底层人非但不皈依天主，反而意图强奸，宣告了她宗教理想的破灭。结尾维莉蒂安娜和代表资产阶级的何塞坐到一张牌桌上，长夜里荆棘王冠成为小女孩的引火物，隐喻了失去精神庇护所的教会只能与资产阶级勾结。 | 布努埃尔代表作,1961戛纳金棕榈。①布努埃尔的幽默讽喻与现实鞭挞,宗教幻灭与世俗丑恶；②""最后的晚餐""颠覆戏仿配上圣乐,绝赞；③祈祷与劳务的交叉剪辑及多处隐喻蒙太奇；④跳绳-上吊-裤带-强奸，贯穿始终的轮回；⑤所有的猫在夜里都是黑色的，所有的罪在白天都是光明的；⑥导演是恋足癖。（8.8/10）"
1303556,泯灭天使 El ángel exterminador,1962,8.2,6971,路易斯·布努埃尔,剧情 / 喜剧 / 悬疑 / 奇幻,95 分钟,墨西哥语言:西班牙语上映日期:1962-05-16(戛纳电影节)/1966-09-22(墨西哥)片长:95 分钟又名:The Exterminating AngelIMDb:tt0056732,1.[资产阶级的审慎魅力]前奏(有饭吃不上vs吃完走不了)，然电影化与自由度稍逊。2.不仅讥讽中产者与天主教，自我囚禁乃至作茧自缚，是凡人难以冲破的魔障。3.以两次赴宴与重复介绍作为超现实预兆。4.手袋中的鸡爪，断手爬行梦魇，砸破水管抢水，熊与被宰羔羊。5.教堂复困与军警扫射收尾。（8.5/10） | 与《资产阶级的审慎魅力》成镜面对称。代表着西班牙统治阶级的他们为庆祝自己打败了工人阶级而大摆筵席，却发现这场盛宴永远也不会结束。这些人被囚禁在自己资产阶级的死胡同里。当然，布努埃尔从来不会大张旗鼓地表现他的政治象征，本片只是一场不同寻常的冷幽默喜剧，对之最好的解释就是它没有解释。 | 为了逃避了人生苦痛和对自然的恐惧，人类遁入意识形态与宗教信仰的领区。我们本可支配天然赋予的灵活手脚，却在社会规范的皮革中变成了僵死的鸡脚。想要破茧而出的唯一方法，是反思生命本原的追求和意义。【10】 | 4.5。1、仆人离去，中产到来，两个阶级自然地分道扬镳；2、出不去的“魔咒”，源于带着阶级属性的生存状态，真正离不开的是资产阶级的礼节、姿态、享受以及地位，哪怕这种状态伴随着精神上的饥渴与分歧；3、进不去是阶级壁垒的难以打破，更加是旁观者淡漠的审视；4、即便走出了这间屋子，暂时打破了惯有的状态，也终将进入下一间屋子；5、屋子之外的街道上，是枪火鸣响，有死亡在等待。 | 文明既野蛮，无形之墙禁锢你我。
